year,month,day,home_team,away_team,stage,result,shootouts,home_score,home_is_host,home_goals_scored_last_4y,home_goals_received_last_4y,home_wins_last_4y,home_losses_last_4y,home_draws_last_4y,home_wc_titles_before,home_total_market_value_eur,home_avg_age,home_wc_participations_before,home_groups_passed_before,home_round16_before,home_quarterfinals_before,home_semifinals_before,home_finals_before,away_score,away_is_host,away_goals_scored_last_4y,away_goals_received_last_4y,away_wins_last_4y,away_losses_last_4y,away_draws_last_4y,away_wc_titles_before,away_total_market_value_eur,away_avg_age,away_wc_participations_before,away_groups_passed_before,away_round16_before,away_quarterfinals_before,away_semifinals_before,away_finals_before,elo_home,elo_away
2022,12,9,Netherlands,Argentina,1,1.0,1,2.0,0,111,44,30,7,11,0,587250000.0,26.6,10,8,6,5,5,3,2.0,0,98,27,33,4,13,2,645200000.0,27.8,17,14,9,9,5,5,1497.01,1511.04
2022,12,10,Morocco,Portugal,1,0.0,0,1.0,0,89,30,32,6,12,0,241100000.0,26.2,5,1,1,0,0,0,0.0,0,108,34,30,7,12,0,937000000.0,26.8,7,4,3,2,2,0,1488.0,1476.08
2022,12,10,England,France,1,1.0,0,1.0,0,122,34,33,8,10,1,1260000000.0,26.4,15,12,7,9,3,1,2.0,0,101,40,31,6,12,2,1030000000.0,26.5,15,9,7,8,6,3,1499.0,1525.0
2022,12,13,Argentina,Croatia,1,0.0,0,3.0,0,98,27,33,4,13,2,645200000.0,27.8,17,14,9,9,5,5,0.0,0,82,64,24,14,11,0,377000000.0,27.4,5,2,2,2,2,1,1489.28,1496.0
2022,12,14,France,Morocco,1,0.0,0,2.0,0,101,40,31,6,12,2,1030000000.0,26.5,15,9,7,8,6,3,0.0,0,89,30,32,6,12,0,241100000.0,26.2,5,1,1,0,0,0,1476.67,1507.0
2022,12,17,Croatia,Morocco,1,0.0,0,2.0,0,82,64,24,14,11,0,377000000.0,27.4,5,2,2,2,2,1,1.0,0,89,30,32,6,12,0,241100000.0,26.2,5,1,1,0,0,0,1524.0,1487.91
2022,12,18,Argentina,France,1,0.0,1,3.0,0,98,27,33,4,13,2,645200000.0,27.8,17,14,9,9,5,5,3.0,0,101,40,31,6,12,2,1030000000.0,26.5,15,9,7,8,6,3,1496.34,1490.84
2026,6,11,Mexico,South Africa,0,0.0,0,2.0,1,80,52,27,12,15,0,142100000.0,25.6,17,9,8,2,0,0,0.0,0,69,41,20,7,20,0,44450000.0,26.3,3,0,0,0,0,0,1476.0,1507.0
2026,6,11,South Korea,Czech Republic,0,0.0,0,2.0,0,76,36,21,6,12,0,118800000.0,27.5,11,3,3,1,1,0,1.0,0,66,38,18,6,11,0,115900000.0,27.1,9,4,3,4,2,2,1517.0,1489.33
2026,6,12,Canada,Bosnia and Herzegovina,0,2.0,0,1.0,1,59,40,18,8,15,0,21880000.0,24.6,2,0,0,0,0,0,1.0,0,38,55,9,16,6,0,117800000.0,26.9,1,0,0,0,0,0,1496.0,1492.55
2026,6,12,United States,Paraguay,0,0.0,0,4.0,1,101,60,26,17,9,0,169700000.0,26.0,11,7,6,2,1,0,1.0,0,29,33,11,12,9,0,123950000.0,28.3,8,4,4,1,0,0,1476.89,1488.0
2026,6,13,Qatar,Switzerland,0,2.0,0,1.0,0,74,70,19,16,13,0,18000000.0,27.8,1,0,0,0,0,0,1.0,0,71,40,15,6,16,0,251000000.0,27.5,12,8,7,3,0,0,1523.74,1479.97
2026,6,13,Brazil,Morocco,0,2.0,0,1.0,0,58,39,15,10,10,5,932000000.0,27.8,22,20,12,17,11,6,1.0,0,100,18,37,2,9,0,435550000.0,27.4,6,2,2,1,1,0,1520.55,1495.0
2026,6,13,Haiti,Scotland,0,1.0,0,0.0,0,71,37,16,8,8,0,38750000.0,27.6,1,0,0,0,0,0,1.0,0,51,52,14,15,6,0,211450000.0,29.1,8,0,0,0,0,0,1500.44,1540.41
2026,6,13,Australia,Turkey,0,0.0,0,2.0,0,69,26,22,8,6,0,32850000.0,27.5,6,2,2,0,0,0,0.0,0,65,51,21,10,6,0,508200000.0,27.0,2,1,1,1,1,0,1500.0,1477.62
2026,6,14,Germany,Curaçao,0,0.0,0,7.0,0,80,47,21,10,7,4,828000000.0,26.6,20,18,10,16,13,8,1.0,0,55,39,12,10,10,0,25380000.0,26.5,0,0,0,0,0,0,1486.0,1489.0
2026,6,14,Ivory Coast,Ecuador,0,0.0,0,1.0,0,79,29,27,8,8,0,370800000.0,26.6,3,0,0,0,0,0,0.0,0,39,23,16,6,15,0,349580000.0,25.2,4,1,1,0,0,0,1503.0,1484.0
2026,6,14,Netherlands,Japan,0,2.0,0,2.0,0,92,41,21,8,9,0,808000000.0,26.6,11,11,9,7,5,3,2.0,0,110,26,27,5,5,0,223500000.0,26.4,7,4,4,0,0,0,1500.0,1504.0
2026,6,14,Sweden,Tunisia,0,0.0,0,5.0,0,71,50,19,12,4,0,495980000.0,27.1,12,9,5,6,4,1,1.0,0,63,30,22,8,14,0,68450000.0,28.8,6,0,0,0,0,0,1499.73,1524.12
2026,6,15,Belgium,Egypt,0,2.0,0,1.0,0,80,32,19,7,10,0,442200000.0,27.1,14,9,8,3,2,0,1.0,0,75,33,25,5,15,0,136200000.0,28.9,3,1,1,0,0,0,1480.72,1477.0
2026,6,15,Iran,New Zealand,0,2.0,0,2.0,0,83,28,25,4,8,0,34250000.0,29.2,6,0,0,0,0,0,2.0,0,63,32,13,12,6,0,16430000.0,27.8,2,0,0,0,0,0,1496.98,1474.0
2026,6,15,Spain,Cape Verde,0,2.0,0,0.0,0,104,32,29,2,8,1,1150000000.0,27.2,16,11,9,6,2,1,0.0,0,46,39,16,10,12,0,31830000.0,29.2,0,0,0,0,0,0,1503.59,1544.0
2026,6,15,Saudi Arabia,Uruguay,0,2.0,0,1.0,0,64,59,22,20,12,0,21800000.0,27.1,6,1,1,0,0,0,1.0,0,54,30,16,7,16,2,419200000.0,26.6,14,10,5,7,5,1,1491.0,1482.27
2026,6,16,France,Senegal,0,0.0,0,3.0,0,85,32,25,6,7,2,1290000000.0,26.7,16,10,8,9,7,4,1.0,0,88,22,31,3,9,0,405900000.0,27.4,3,2,2,1,0,0,1506.61,1527.18
2026,6,16,Iraq,Norway,0,1.0,0,1.0,0,68,42,26,11,9,0,10700000.0,28.2,1,0,0,0,0,0,4.0,0,83,33,19,7,6,0,502900000.0,26.0,3,2,2,0,0,0,1500.0,1465.35
2026,6,16,Argentina,Algeria,0,0.0,0,3.0,0,80,14,30,4,3,3,575000000.0,27.9,18,15,10,10,6,6,0.0,0,104,34,32,4,11,0,229100000.0,26.4,4,1,1,0,0,0,1480.69,1494.69
2026,6,16,Austria,Jordan,0,0.0,0,3.0,0,81,30,23,6,7,0,231900000.0,28.0,7,4,1,2,2,0,1.0,0,85,63,22,15,12,0,9300000.0,28.5,0,0,0,0,0,0,1493.0,1500.0
2026,6,17,Portugal,DR Congo,0,2.0,0,1.0,0,98,31,26,5,7,0,841000000.0,27.1,8,5,4,3,2,0,1.0,0,53,24,23,8,12,0,134050000.0,28.1,1,0,0,0,0,0,1500.0,1500.0
2026,6,17,Uzbekistan,Colombia,0,1.0,0,1.0,0,64,29,22,4,14,0,14850000.0,25.6,0,0,0,0,0,0,3.0,0,73,35,22,7,11,0,285100000.0,29.3,6,3,3,1,0,0,1528.0,1531.0
2026,6,17,England,Croatia,0,0.0,0,4.0,0,82,23,26,6,7,1,1300000000.0,26.8,16,13,8,10,3,1,2.0,0,68,33,20,7,8,0,258500000.0,28.5,6,3,3,3,3,1,1544.0,1478.0
2026,6,17,Ghana,Panama,0,0.0,0,1.0,0,46,42,12,13,9,0,164900000.0,25.1,4,2,2,1,0,0,0.0,0,82,60,27,14,11,0,5300000.0,25.4,1,0,0,0,0,0,1493.06,1503.88
2026,6,18,Czech Republic,South Africa,0,2.0,0,1.0,0,66,38,18,6,11,0,115900000.0,27.1,9,4,3,4,2,2,1.0,0,69,41,20,7,20,0,44450000.0,26.3,3,0,0,0,0,0,1500.0,1466.0
2026,6,18,Mexico,South Korea,0,0.0,0,1.0,1,80,52,27,12,15,0,142100000.0,25.6,17,9,8,2,0,0,0.0,0,76,36,21,6,12,0,118800000.0,27.5,11,3,3,1,1,0,1484.0,1512.99
2026,6,18,Switzerland,Bosnia and Herzegovina,0,0.0,0,4.0,0,71,40,15,6,16,0,251000000.0,27.5,12,8,7,3,0,0,1.0,0,38,55,9,16,6,0,117800000.0,26.9,1,0,0,0,0,0,1491.0,1524.27
2026,6,18,Canada,Qatar,0,0.0,0,6.0,1,59,40,18,8,15,0,21880000.0,24.6,2,0,0,0,0,0,0.0,0,74,70,19,16,13,0,18000000.0,27.8,1,0,0,0,0,0,1484.54,1535.0
2026,6,19,Scotland,Morocco,0,1.0,0,0.0,0,51,52,14,15,6,0,211450000.0,29.1,8,0,0,0,0,0,1.0,0,100,18,37,2,9,0,435550000.0,27.4,6,2,2,1,1,0,1500.0,1500.23
2026,6,19,Brazil,Haiti,0,0.0,0,3.0,0,58,39,15,10,10,5,932000000.0,27.8,22,20,12,17,11,6,0.0,0,71,37,16,8,8,0,38750000.0,27.6,1,0,0,0,0,0,1500.0,1500.0
2026,6,19,United States,Australia,0,0.0,0,2.0,1,101,60,26,17,9,0,169700000.0,26.0,11,7,6,2,1,0,0.0,0,69,26,22,8,6,0,32850000.0,27.5,6,2,2,0,0,0,1500.0,1496.0
2026,6,19,Turkey,Paraguay,0,1.0,0,0.0,0,65,51,21,10,6,0,508200000.0,27.0,2,1,1,1,1,0,1.0,0,29,33,11,12,9,0,123950000.0,28.3,8,4,4,1,0,0,1496.0,1495.0
2026,6,20,Germany,Ivory Coast,0,0.0,0,2.0,0,80,47,21,10,7,4,828000000.0,26.6,20,18,10,16,13,8,1.0,0,79,29,27,8,8,0,370800000.0,26.6,3,0,0,0,0,0,1462.0,1547.28
2026,6,20,Ecuador,Curaçao,0,2.0,0,0.0,0,39,23,16,6,15,0,349580000.0,25.2,4,1,1,0,0,0,0.0,0,55,39,12,10,10,0,25380000.0,26.5,0,0,0,0,0,0,1500.0,1479.0
2026,6,20,Netherlands,Sweden,0,0.0,0,5.0,0,92,41,21,8,9,0,808000000.0,26.6,11,11,9,7,5,3,1.0,0,71,50,19,12,4,0,495980000.0,27.1,12,9,5,6,4,1,1496.0,1500.0
2026,6,20,Tunisia,Japan,0,1.0,0,0.0,0,63,30,22,8,14,0,68450000.0,28.8,6,0,0,0,0,0,4.0,0,110,26,27,5,5,0,223500000.0,26.4,7,4,4,0,0,0,1499.76,1493.14
2026,6,21,Belgium,Iran,0,2.0,0,0.0,0,80,32,19,7,10,0,442200000.0,27.1,14,9,8,3,2,0,0.0,0,83,28,25,4,8,0,34250000.0,29.2,6,0,0,0,0,0,1500.0,1475.0
2026,6,21,New Zealand,Egypt,0,1.0,0,1.0,0,63,32,13,12,6,0,16430000.0,27.8,2,0,0,0,0,0,3.0,0,75,33,25,5,15,0,136200000.0,28.9,3,1,1,0,0,0,1500.0,1503.01
2026,6,21,Spain,Saudi Arabia,0,0.0,0,4.0,0,104,32,29,2,8,1,1150000000.0,27.2,16,11,9,6,2,1,0.0,0,64,59,22,20,12,0,21800000.0,27.1,6,1,1,0,0,0,1503.75,1496.8
2026,6,21,Uruguay,Cape Verde,0,2.0,0,2.0,0,54,30,16,7,16,2,419200000.0,26.6,14,10,5,7,5,1,2.0,0,46,39,16,10,12,0,31830000.0,29.2,0,0,0,0,0,0,1503.78,1500.0
2026,6,22,France,Iraq,0,0.0,0,3.0,0,85,32,25,6,7,2,1290000000.0,26.7,16,10,8,9,7,4,0.0,0,68,42,26,11,9,0,10700000.0,28.2,1,0,0,0,0,0,1517.37,1478.63
2026,6,22,Norway,Senegal,0,0.0,0,3.0,0,83,33,19,7,6,0,502900000.0,26.0,3,2,2,0,0,0,2.0,0,88,22,31,3,9,0,405900000.0,27.4,3,2,2,1,0,0,1503.46,1466.0
2026,6,22,Argentina,Austria,0,0.0,0,2.0,0,80,14,30,4,3,3,575000000.0,27.9,18,15,10,10,6,6,0.0,0,81,30,23,6,7,0,231900000.0,28.0,7,4,1,2,2,0,1517.0,1462.0
2026,6,22,Jordan,Algeria,0,1.0,0,1.0,0,85,63,22,15,12,0,9300000.0,28.5,0,0,0,0,0,0,2.0,0,104,34,32,4,11,0,229100000.0,26.4,4,1,1,0,0,0,1489.0,1479.0
2026,6,23,Portugal,Uzbekistan,0,0.0,0,5.0,0,98,31,26,5,7,0,841000000.0,27.1,8,5,4,3,2,0,0.0,0,64,29,22,4,14,0,14850000.0,25.6,0,0,0,0,0,0,1547.0,1499.0
2026,6,23,Colombia,DR Congo,0,0.0,0,1.0,0,73,35,22,7,11,0,285100000.0,29.3,6,3,3,1,0,0,0.0,0,53,24,23,8,12,0,134050000.0,28.1,1,0,0,0,0,0,1486.02,1483.0
2026,6,23,England,Ghana,0,2.0,0,0.0,0,82,23,26,6,7,1,1300000000.0,26.8,16,13,8,10,3,1,0.0,0,46,42,12,13,9,0,164900000.0,25.1,4,2,2,1,0,0,1521.15,1515.0
2026,6,23,Panama,Croatia,0,1.0,0,0.0,0,82,60,27,14,11,0,5300000.0,25.4,1,0,0,0,0,0,1.0,0,68,33,20,7,8,0,258500000.0,28.5,6,3,3,3,3,1,1492.68,1496.07
2026,6,24,Mexico,Czech Republic,0,0.0,0,3.0,1,80,52,27,12,15,0,142100000.0,25.6,17,9,8,2,0,0,0.0,0,66,38,18,6,11,0,115900000.0,27.1,9,4,3,4,2,2,1446.0,1462.0
2026,6,24,South Africa,South Korea,0,0.0,0,1.0,0,69,41,20,7,20,0,44450000.0,26.3,3,0,0,0,0,0,0.0,0,76,36,21,6,12,0,118800000.0,27.5,11,3,3,1,1,0,1516.8,1533.57
2026,6,24,Canada,Switzerland,0,1.0,0,1.0,1,59,40,18,8,15,0,21880000.0,24.6,2,0,0,0,0,0,2.0,0,71,40,15,6,16,0,251000000.0,27.5,12,8,7,3,0,0,1475.0,1463.0
2026,6,24,Bosnia and Herzegovina,Qatar,0,0.0,0,3.0,0,38,55,9,16,6,0,117800000.0,26.9,1,0,0,0,0,0,1.0,0,74,70,19,16,13,0,18000000.0,27.8,1,0,0,0,0,0,1503.42,1503.44
2026,6,24,Scotland,Brazil,0,1.0,0,0.0,0,51,52,14,15,6,0,211450000.0,29.1,8,0,0,0,0,0,3.0,0,58,39,15,10,10,5,932000000.0,27.8,22,20,12,17,11,6,1499.0,1496.25
2026,6,24,Morocco,Haiti,0,0.0,0,4.0,0,100,18,37,2,9,0,435550000.0,27.4,6,2,2,1,1,0,2.0,0,71,37,16,8,8,0,38750000.0,27.6,1,0,0,0,0,0,1533.0,1466.0
2026,6,25,United States,Turkey,0,1.0,0,2.0,1,101,60,26,17,9,0,169700000.0,26.0,11,7,6,2,1,0,3.0,0,65,51,21,10,6,0,508200000.0,27.0,2,1,1,1,1,0,1532.66,1533.0
2026,6,25,Paraguay,Australia,0,2.0,0,0.0,0,29,33,11,12,9,0,123950000.0,28.3,8,4,4,1,0,0,0.0,0,69,26,22,8,6,0,32850000.0,27.5,6,2,2,0,0,0,1517.36,1444.0
2026,6,25,Curaçao,Ivory Coast,0,1.0,0,0.0,0,55,39,12,10,10,0,25380000.0,26.5,0,0,0,0,0,0,2.0,0,79,29,27,8,8,0,370800000.0,26.6,3,0,0,0,0,0,1503.77,1550.41
2026,6,25,Ecuador,Germany,0,0.0,0,2.0,0,39,23,16,6,15,0,349580000.0,25.2,4,1,1,0,0,0,1.0,0,80,47,21,10,7,4,828000000.0,26.6,20,18,10,16,13,8,1496.0,1462.61
2026,6,25,Japan,Sweden,0,2.0,0,1.0,0,110,26,27,5,5,0,223500000.0,26.4,7,4,4,0,0,0,1.0,0,71,50,19,12,4,0,495980000.0,27.1,12,9,5,6,4,1,1478.66,1506.94
2026,6,25,Tunisia,Netherlands,0,1.0,0,1.0,0,63,30,22,8,14,0,68450000.0,28.8,6,0,0,0,0,0,3.0,0,92,41,21,8,9,0,808000000.0,26.6,11,11,9,7,5,3,1459.0,1492.0
2026,6,26,Egypt,Iran,0,2.0,0,1.0,0,75,33,25,5,15,0,136200000.0,28.9,3,1,1,0,0,0,1.0,0,83,28,25,4,8,0,34250000.0,29.2,6,0,0,0,0,0,1500.35,1463.0
2026,6,26,New Zealand,Belgium,0,1.0,0,1.0,0,63,32,13,12,6,0,16430000.0,27.8,2,0,0,0,0,0,5.0,0,80,32,19,7,10,0,442200000.0,27.1,14,9,8,3,2,0,1488.0,1510.0
2026,6,26,Cape Verde,Saudi Arabia,0,2.0,0,0.0,0,46,39,16,10,12,0,31830000.0,29.2,0,0,0,0,0,0,0.0,0,64,59,22,20,12,0,21800000.0,27.1,6,1,1,0,0,0,1462.99,1496.45
2026,6,26,Uruguay,Spain,0,1.0,0,0.0,0,54,30,16,7,16,2,419200000.0,26.6,14,10,5,7,5,1,1.0,0,104,32,29,2,8,1,1150000000.0,27.2,16,11,9,6,2,1,1532.41,1530.76
2026,6,26,Norway,France,0,1.0,0,1.0,0,83,33,19,7,6,0,502900000.0,26.0,3,2,2,0,0,0,4.0,0,85,32,25,6,7,2,1290000000.0,26.7,16,10,8,9,7,4,1495.0,1512.5
2026,6,26,Senegal,Iraq,0,0.0,0,5.0,0,88,22,31,3,9,0,405900000.0,27.4,3,2,2,1,0,0,0.0,0,68,42,26,11,9,0,10700000.0,28.2,1,0,0,0,0,0,1550.0,1503.0
2026,6,27,Algeria,Austria,0,2.0,0,3.0,0,104,34,32,4,11,0,229100000.0,26.4,4,1,1,0,0,0,3.0,0,81,30,23,6,7,0,231900000.0,28.0,7,4,1,2,2,0,1500.0,1503.5
2026,6,27,Jordan,Argentina,0,1.0,0,1.0,0,85,63,22,15,12,0,9300000.0,28.5,0,0,0,0,0,0,3.0,0,80,14,30,4,3,3,575000000.0,27.9,18,15,10,10,6,6,1554.0,1496.0
2026,6,27,Colombia,Portugal,0,2.0,0,0.0,0,73,35,22,7,11,0,285100000.0,29.3,6,3,3,1,0,0,0.0,0,98,31,26,5,7,0,841000000.0,27.1,8,5,4,3,2,0,1500.0,1486.48
2026,6,27,DR Congo,Uzbekistan,0,0.0,0,3.0,0,53,24,23,8,12,0,134050000.0,28.1,1,0,0,0,0,0,1.0,0,64,29,22,4,14,0,14850000.0,25.6,0,0,0,0,0,0,1500.0,1504.0
2026,6,27,Panama,England,0,1.0,0,0.0,0,82,60,27,14,11,0,5300000.0,25.4,1,0,0,0,0,0,2.0,0,82,23,26,6,7,1,1300000000.0,26.8,16,13,8,10,3,1,1530.93,1513.0
2026,6,27,Croatia,Ghana,0,0.0,0,2.0,0,68,33,20,7,8,0,258500000.0,28.5,6,3,3,3,3,1,1.0,0,46,42,12,13,9,0,164900000.0,25.1,4,2,2,1,0,0,1495.13,1511.0
2026,6,28,South Africa,Canada,1,1.0,0,0.0,0,69,41,20,7,20,0,44450000.0,26.3,3,0,0,0,0,0,1.0,1,59,40,18,8,15,0,21880000.0,24.6,2,0,0,0,0,0,1549.85,1522.0
2026,6,29,Brazil,Japan,1,0.0,0,2.0,0,58,39,15,10,10,5,932000000.0,27.8,22,20,12,17,11,6,1.0,0,110,26,27,5,5,0,223500000.0,26.4,7,4,4,0,0,0,1510.0,1500.0
2026,6,29,Germany,Paraguay,1,1.0,1,1.0,0,80,47,21,10,7,4,828000000.0,26.6,20,18,10,16,13,8,1.0,0,29,33,11,12,9,0,123950000.0,28.3,8,4,4,1,0,0,1496.42,1500.0
2026,6,29,Netherlands,Morocco,1,1.0,1,1.0,0,92,41,21,8,9,0,808000000.0,26.6,11,11,9,7,5,3,1.0,0,100,18,37,2,9,0,435550000.0,27.4,6,2,2,1,1,0,1496.37,1500.0
2026,6,30,Ivory Coast,Norway,1,1.0,0,1.0,0,79,29,27,8,8,0,370800000.0,26.6,3,0,0,0,0,0,2.0,0,83,33,19,7,6,0,502900000.0,26.0,3,2,2,0,0,0,1500.0,1500.0
2026,6,30,France,Sweden,1,0.0,0,3.0,0,85,32,25,6,7,2,1290000000.0,26.7,16,10,8,9,7,4,0.0,0,71,50,19,12,4,0,495980000.0,27.1,12,9,5,6,4,1,1500.0,1500.0
2026,6,30,Mexico,Ecuador,1,0.0,0,2.0,1,80,52,27,12,15,0,142100000.0,25.6,17,9,8,2,0,0,0.0,0,39,23,16,6,15,0,349580000.0,25.2,4,1,1,0,0,0,1496.0,1492.7
2026,7,1,England,DR Congo,1,0.0,0,2.0,0,82,23,26,6,7,1,1300000000.0,26.8,16,13,8,10,3,1,1.0,0,53,24,23,8,12,0,134050000.0,28.1,1,0,0,0,0,0,1500.74,1537.0
2026,7,1,Belgium,Senegal,1,0.0,0,3.0,0,80,32,19,7,10,0,442200000.0,27.1,14,9,8,3,2,0,2.0,0,88,22,31,3,9,0,405900000.0,27.4,3,2,2,1,0,0,1504.0,1500.15
2026,7,1,United States,Bosnia and Herzegovina,1,0.0,0,2.0,1,101,60,26,17,9,0,169700000.0,26.0,11,7,6,2,1,0,0.0,0,38,55,9,16,6,0,117800000.0,26.9,1,0,0,0,0,0,1503.75,1503.75
2026,7,2,Spain,Austria,1,0.0,0,3.0,0,104,32,29,2,8,1,1150000000.0,27.2,16,11,9,6,2,1,0.0,0,81,30,23,6,7,0,231900000.0,28.0,7,4,1,2,2,0,1496.0,1496.0
2026,7,2,Portugal,Croatia,1,0.0,0,2.0,0,98,31,26,5,7,0,841000000.0,27.1,8,5,4,3,2,0,1.0,0,68,33,20,7,8,0,258500000.0,28.5,6,3,3,3,3,1,1496.0,1496.0
2026,7,2,Switzerland,Algeria,1,0.0,0,2.0,0,71,40,15,6,16,0,251000000.0,27.5,12,8,7,3,0,0,0.0,0,104,34,32,4,11,0,229100000.0,26.4,4,1,1,0,0,0,1492.23,1507.72
2026,7,3,Australia,Egypt,1,1.0,1,1.0,0,69,26,22,8,6,0,32850000.0,27.5,6,2,2,0,0,0,1.0,0,75,33,25,5,15,0,136200000.0,28.9,3,1,1,0,0,0,1507.5,1492.0
2026,7,3,Argentina,Cape Verde,1,0.0,0,3.0,0,80,14,30,4,3,3,575000000.0,27.9,18,15,10,10,6,6,2.0,0,46,39,16,10,12,0,31830000.0,29.2,0,0,0,0,0,0,1499.75,1500.0
2026,7,3,Colombia,Ghana,1,0.0,0,1.0,0,73,35,22,7,11,0,285100000.0,29.3,6,3,3,1,0,0,0.0,0,46,42,12,13,9,0,164900000.0,25.1,4,2,2,1,0,0,1496.0,1500.0
2026,7,4,Canada,Morocco,1,1.0,0,0.0,1,59,40,18,8,15,0,21880000.0,24.6,2,0,0,0,0,0,3.0,0,100,18,37,2,9,0,435550000.0,27.4,6,2,2,1,1,0,1511.14,1496.0
2026,7,4,Paraguay,France,1,1.0,0,0.0,0,29,33,11,12,9,0,123950000.0,28.3,8,4,4,1,0,0,1.0,0,85,32,25,6,7,2,1290000000.0,26.7,16,10,8,9,7,4,1511.0,1504.0
2026,7,5,Brazil,Norway,1,1.0,0,1.0,0,58,39,15,10,10,5,932000000.0,27.8,22,20,12,17,11,6,2.0,0,83,33,19,7,6,0,502900000.0,26.0,3,2,2,0,0,0,1503.75,1496.0
2026,7,5,Mexico,England,1,1.0,0,2.0,1,80,52,27,12,15,0,142100000.0,25.6,17,9,8,2,0,0,3.0,0,82,23,26,6,7,1,1300000000.0,26.8,16,13,8,10,3,1,1496.03,1500.0
2026,7,6,Portugal,Spain,1,1.0,0,0.0,0,98,31,26,5,7,0,841000000.0,27.1,8,5,4,3,2,0,1.0,0,104,32,29,2,8,1,1150000000.0,27.2,16,11,9,6,2,1,1507.2,1492.0
2026,7,6,United States,Belgium,1,1.0,0,1.0,1,101,60,26,17,9,0,169700000.0,26.0,11,7,6,2,1,0,4.0,0,80,32,19,7,10,0,442200000.0,27.1,14,9,8,3,2,0,1514.78,1508.0
2026,7,7,Argentina,Egypt,1,0.0,0,3.0,0,80,14,30,4,3,3,575000000.0,27.9,18,15,10,10,6,6,2.0,0,75,33,25,5,15,0,136200000.0,28.9,3,1,1,0,0,0,1520.0,1524.1
2026,7,7,Switzerland,Colombia,1,0.0,1,0.0,0,71,40,15,6,16,0,251000000.0,27.5,12,8,7,3,0,0,0.0,0,73,35,22,7,11,0,285100000.0,29.3,6,3,3,1,0,0,1504.75,1482.0
2026,7,9,France,Morocco,1,0.0,0,2.0,0,85,32,25,6,7,2,1290000000.0,26.7,16,10,8,9,7,4,0.0,0,100,18,37,2,9,0,435550000.0,27.4,6,2,2,1,1,0,1496.0,1513.0
2026,7,10,Spain,Belgium,1,0.0,0,2.0,0,104,32,29,2,8,1,1150000000.0,27.2,16,11,9,6,2,1,1.0,0,80,32,19,7,10,0,442200000.0,27.1,14,9,8,3,2,0,1492.24,1530.0
2026,7,11,Norway,England,1,1.0,0,1.0,0,83,33,19,7,6,0,502900000.0,26.0,3,2,2,0,0,0,2.0,0,82,23,26,6,7,1,1300000000.0,26.8,16,13,8,10,3,1,1503.75,1530.0
2026,7,12,Argentina,Switzerland,1,0.0,0,3.0,0,80,14,30,4,3,3,575000000.0,27.9,18,15,10,10,6,6,1.0,0,71,40,15,6,16,0,251000000.0,27.5,12,8,7,3,0,0,1496.35,1482.0
